County of Santa Barbara,,,,,,
Daily Rainfall Record - through 08-31-2020 ,,,,,,
,,,,,,
#440 - Goleta Fire Station,,,,,,
"Lat 34-26-35, Long 119-51-13, Elev 75 ft",,,,,,
440,1972,1971,12,24,0.85,E401
440,1972,1971,12,25,0.2,E401
440,1972,1971,12,26,1.13,E401
440,1972,1971,12,27,1.95,E401
440,1972,1971,12,28,1.2,E401
440,1972,1972,1,27,0.22,E401
440,1972,1972,2,5,0.56,E401
440,1972,1972,4,11,0.23,E401
440,1973,1972,10,3,0.02,E401
440,1973,1972,10,14,0.44,E401
440,1973,1972,11,4,0.38,E401
440,1973,1972,11,11,1.85,E401
440,1973,1972,11,14,1.94,E401
440,1973,1972,11,15,0.13,E401
440,1973,1972,11,16,2.07,E401
440,1973,1972,11,17,1.15,E401
440,1973,1972,12,4,0.63,E401
440,1973,1972,12,7,0.29,E401
440,1973,1973,1,9,0.69,E401
440,1973,1973,1,10,0.24,E401
440,1973,1973,1,16,2.85,E401
440,1973,1973,1,18,3.88,E401
440,1973,1973,1,29,0.05,E401
440,1973,1973,2,4,1.11,E401
440,1973,1973,2,6,0.63,E401
440,1973,1973,2,7,0.94,E401
440,1973,1973,2,10,0.04,E401
440,1973,1973,2,11,3.01,E401
440,1973,1973,2,12,0.69,E401
440,1973,1973,2,14,0.15,E401
440,1973,1973,2,24,0.85,E401
440,1973,1973,2,28,2.2,E401
440,1973,1973,3,6,0.34,E401
440,1973,1973,3,8,0.52,E401
440,1973,1973,3,11,0.5,E401
440,1973,1973,3,20,1.22,E401
440,1973,1973,3,21,0.35,E401
440,1974,1973,10,8,0.14,E401
440,1974,1973,10,23,0.52,E401
440,1974,1973,11,12,0.13,E401
440,1974,1973,11,17,0.13,E401
440,1974,1973,11,18,1.08,E401
440,1974,1973,11,22,0.47,E401
440,1974,1973,12,1,1.36,E401
440,1974,1973,12,22,0.21,E401
440,1974,1973,12,27,0.09,E401
440,1974,1974,1,1,0.18,E401
440,1974,1974,1,4,1.95,E401
440,1974,1974,1,5,1.17,E401
440,1974,1974,1,6,0.44,E401
440,1974,1974,1,7,2.67,E401
440,1974,1974,1,8,1.06,E401
440,1974,1974,1,12,0.38,E401
440,1974,1974,1,17,0.77,E401
440,1974,1974,1,20,0.15,E401
440,1974,1974,2,28,0.24,E401
440,1974,1974,3,2,1.92,E401
440,1974,1974,3,3,0.54,E401
440,1974,1974,3,8,1.25,E401
440,1974,1974,3,27,1.07,E401
440,1974,1974,3,28,0.08,E401
440,1974,1974,3,30,0.33,E401
440,1974,1974,4,1,0.19,E401
440,1974,1974,4,24,0.2,E401
440,1975,1974,10,7,0.05,E401
440,1975,1974,10,28,0.43,E401
440,1975,1974,10,29,0.25,E401
440,1975,1974,11,21,0.1,E401
440,1975,1974,12,3,6.55,E401
440,1975,1974,12,28,2.61,E401
440,1975,1975,1,31,0.31,E401
440,1975,1975,2,1,0.75,E401
440,1975,1975,2,2,0.75,E401
440,1975,1975,2,3,1,E401
440,1975,1975,2,4,0.45,E401
440,1975,1975,2,9,2.2,E401
440,1975,1975,2,10,0.38,E401
440,1975,1975,3,7,1.83,E401
440,1975,1975,3,8,0.41,E401
440,1975,1975,3,9,1.91,E401
440,1975,1975,3,10,0.5,E401
440,1975,1975,3,13,0.6,E401
440,1975,1975,3,16,0.1,E401
440,1975,1975,3,22,0.46,E401
440,1975,1975,4,5,0.61,E401
440,1975,1975,4,6,0.44,E401
440,1975,1975,4,23,0.05,E401
440,1976,1975,10,11,0.32,E401
440,1976,1975,10,30,0.14,E401
440,1976,1975,11,28,0.18,E401
440,1976,1975,12,11,0.08,E401
440,1976,1976,2,6,1.29,E401
440,1976,1976,2,7,0.44,E401
440,1976,1976,2,8,0.83,E401
440,1976,1976,2,9,2.2,E401
440,1976,1976,2,10,1.11,E401
440,1976,1976,2,23,0.12,E401
440,1976,1976,3,1,1.1,E401
440,1976,1976,3,3,0.37,E401
440,1976,1976,4,4,0.11,E401
440,1976,1976,4,5,0.08,E401
440,1976,1976,4,8,0.28,E401
440,1976,1976,4,11,0.13,E401
440,1976,1976,4,13,0.78,E401
440,1976,1976,6,10,0.27,E401
440,1977,1976,9,10,0.17,E401
440,1977,1976,9,11,2.28,E401
440,1977,1976,9,29,2.06,E401
440,1977,1976,10,1,3.02,E401
440,1977,1976,11,11,0.84,E401
440,1977,1976,12,30,0.46,E401
440,1977,1976,12,31,0.44,E401
440,1977,1977,1,2,2.29,E401
440,1977,1977,1,6,0.51,E401
440,1977,1977,1,7,0.99,E401
440,1977,1977,1,21,0.17,E401
440,1977,1977,2,23,0.25,E401
440,1977,1977,3,16,1.44,E401
440,1977,1977,3,25,0.42,E401
440,1977,1977,5,1,0.68,E401
440,1977,1977,5,8,1.2,E401
440,1977,1977,5,9,0.89,E401
440,1977,1977,5,10,0.25,E401
440,1977,1977,5,13,0.09,E401
440,1977,1977,8,17,0.3,E401
440,1978,1977,11,5,0.18,E401
440,1978,1977,12,17,0.72,E401
440,1978,1977,12,22,0.15,E401
440,1978,1977,12,23,0.12,E401
440,1978,1977,12,26,0.3,E401
440,1978,1977,12,27,0.45,E401
440,1978,1977,12,28,3.48,E401
440,1978,1978,1,3,0.37,E401
440,1978,1978,1,5,0.3,E401
440,1978,1978,1,6,0.73,E401
440,1978,1978,1,10,2.33,E401
440,1978,1978,1,11,0.15,E401
440,1978,1978,1,15,3.25,E401
440,1978,1978,1,17,2.55,E401
440,1978,1978,1,19,0.31,E401
440,1978,1978,2,5,0.81,E401
440,1978,1978,2,6,0.35,E401
440,1978,1978,2,8,1.58,E401
440,1978,1978,2,9,3.15,E401
440,1978,1978,2,10,2.56,E401
440,1978,1978,2,12,1.67,E401
440,1978,1978,3,1,1.75,E401
440,1978,1978,3,2,0.73,E401
440,1978,1978,3,3,1.15,E401
440,1978,1978,3,4,3.62,E401
440,1978,1978,3,5,0.4,E401
440,1978,1978,3,6,0.2,E401
440,1978,1978,3,9,1.1,E401
440,1978,1978,3,12,0.06,E401
440,1978,1978,3,22,1.5,E401
440,1978,1978,3,23,0.12,E401
440,1978,1978,3,29,0.32,E401
440,1978,1978,3,31,1.96,E401
440,1978,1978,4,4,0.57,E401
440,1978,1978,4,6,0.35,E401
440,1978,1978,4,7,0.07,E401
440,1978,1978,4,15,1.36,E401
440,1978,1978,4,25,0.15,E401
440,1979,1978,9,4,0.92,E401
440,1979,1978,9,5,0.33,E401
440,1979,1978,11,11,0.47,E401
440,1979,1978,11,12,0.56,E401
440,1979,1978,11,22,0.65,E401
440,1979,1978,12,18,0.74,E401
440,1979,1978,12,19,0.76,E401
440,1979,1979,1,5,0.64,E401
440,1979,1979,1,6,2.04,E401
440,1979,1979,1,9,0.12,E401
440,1979,1979,1,15,0.71,E401
440,1979,1979,1,16,0.51,E401
440,1979,1979,1,19,0.22,E401
440,1979,1979,1,31,0.39,E401
440,1979,1979,2,1,1,E401
440,1979,1979,2,2,0.25,E401
440,1979,1979,2,14,1.3,E401
440,1979,1979,2,16,0.29,E401
440,1979,1979,2,21,1.47,E401
440,1979,1979,2,22,0.4,E401
440,1979,1979,2,23,0.93,E401
440,1979,1979,3,1,0.5,E401
440,1979,1979,3,15,0.29,E401
440,1979,1979,3,17,0.98,E401
440,1979,1979,3,27,2.08,E401
440,1979,1979,3,28,1.42,E401
440,1979,1979,3,29,0.92,E401
440,1980,1979,9,29,0.8,E401
440,1980,1979,10,20,0.64,E401
440,1980,1979,11,3,0.1,E401
440,1980,1979,11,8,0.54,E401
440,1980,1979,11,17,0.06,E401
440,1980,1979,12,25,2.2,E401
440,1980,1980,1,7,0.08,E401
440,1980,1980,1,9,1.52,E401
440,1980,1980,1,10,0.25,E401
440,1980,1980,1,11,1.72,E401
440,1980,1980,1,12,0.62,E401
440,1980,1980,1,13,0.11,E401
440,1980,1980,1,14,0.92,E401
440,1980,1980,1,15,0.24,E401
440,1980,1980,1,16,0.04,E401
440,1980,1980,1,17,0.1,E401
440,1980,1980,1,18,0.09,E401
440,1980,1980,1,29,0.86,E401
440,1980,1980,2,14,0.46,E401
440,1980,1980,2,15,0.93,E401
440,1980,1980,2,16,1.45,E401
440,1980,1980,2,17,2.97,E401
440,1980,1980,2,18,2.65,E401
440,1980,1980,2,19,0.22,E401
440,1980,1980,2,20,0.42,E401
440,1980,1980,2,21,1.29,E401
440,1980,1980,3,3,0.99,E401
440,1980,1980,3,6,1.44,E401
440,1980,1980,3,10,0.02,E401
440,1980,1980,3,25,0.16,E401
440,1980,1980,4,22,0.31,E401
440,1980,1980,4,28,0.16,E401
440,1980,1980,5,1,0.05,E401
440,1980,1980,5,10,0.16,E401
440,1980,1980,5,21,0.14,E401
440,1980,1980,7,2,0.64,E401
440,1981,1980,12,4,2.2,E401
440,1981,1981,1,23,1.08,E401
440,1981,1981,1,28,2.13,E401
440,1981,1981,1,29,0.83,E401
440,1981,1981,2,9,1.62,E401
440,1981,1981,2,25,0.93,E401
440,1981,1981,3,1,2.39,E401
440,1981,1981,3,2,1.7,E401
440,1981,1981,3,5,2.4,E401
440,1981,1981,3,19,1.16,E401
440,1981,1981,3,22,0.7,E401
440,1981,1981,4,18,0.37,E401
440,1981,1981,4,19,0.24,E401
440,1982,1981,10,1,0.11,E401
440,1982,1981,10,29,0.89,E401
440,1982,1981,11,14,0.91,E401
440,1982,1981,11,17,0.03,E401
440,1982,1981,11,27,0.93,E401
440,1982,1981,11,28,0.67,E401
440,1982,1981,11,29,0.15,E401
440,1982,1981,12,30,0.82,E401
440,1982,1982,1,1,0.2,E401
440,1982,1982,1,2,0.08,E401
440,1982,1982,1,5,1.27,E401
440,1982,1982,1,6,0.04,E401
440,1982,1982,1,20,0.77,E401
440,1982,1982,1,21,1.23,E401
440,1982,1982,1,27,0.1,E401
440,1982,1982,2,10,0.42,E401
440,1982,1982,2,16,0.08,E401
440,1982,1982,3,2,0.89,E401
440,1982,1982,3,11,1.1,E401
440,1982,1982,3,14,0.52,E401
440,1982,1982,3,16,0.58,E401
440,1982,1982,3,17,0.77,E401
440,1982,1982,3,18,0.71,E401
440,1982,1982,3,26,0.36,E401
440,1982,1982,3,29,0.31,E401
440,1982,1982,3,30,0.45,E401
440,1982,1982,4,1,1.2,E401
440,1982,1982,4,10,0.25,E401
440,1982,1982,4,11,1.56,E401
440,1983,1982,9,8,0.42,E401
440,1983,1982,9,16,0.13,E401
440,1983,1982,9,24,1,E401
440,1983,1982,10,26,0.29,E401
440,1983,1982,10,30,0.48,E401
440,1983,1982,11,9,3.89,E401
440,1983,1982,11,11,0.17,E401
440,1983,1982,11,18,1.23,E401
440,1983,1982,11,23,0.1,E401
440,1983,1982,11,29,0.59,E401
440,1983,1982,11,30,1.69,E401
440,1983,1982,12,1,0.39,E401
440,1983,1982,12,21,1.1,E401
440,1983,1982,12,22,1.76,E401
440,1983,1983,1,18,1.2,E401
440,1983,1983,1,22,0.41,E401
440,1983,1983,1,23,3.48,E401
440,1983,1983,1,24,1.9,E401
440,1983,1983,1,26,3.03,E401
440,1983,1983,1,29,1.61,E401
440,1983,1983,2,3,0.21,E401
440,1983,1983,2,6,0.38,E401
440,1983,1983,2,7,0.65,E401
440,1983,1983,2,8,1.2,E401
440,1983,1983,2,12,0.78,E401
440,1983,1983,2,24,0.78,E401
440,1983,1983,2,26,1.82,E401
440,1983,1983,2,27,2.77,E401
440,1983,1983,2,28,0.43,E401
440,1983,1983,3,1,1.01,E401
440,1983,1983,3,2,0.53,E401
440,1983,1983,3,4,0.2,E401
440,1983,1983,3,5,0.1,E401
440,1983,1983,3,7,0.05,E401
440,1983,1983,3,13,0.24,E401
440,1983,1983,3,17,0.28,E401
440,1983,1983,3,18,0.6,E401
440,1983,1983,3,19,0.2,E401
440,1983,1983,3,21,1.4,E401
440,1983,1983,3,23,0.22,E401
440,1983,1983,3,24,0.75,E401
440,1983,1983,3,27,0.16,E401
440,1983,1983,4,18,1.15,E401
440,1983,1983,4,19,0.37,E401
440,1983,1983,4,20,0.8,E401
440,1983,1983,4,21,0.79,E401
440,1983,1983,4,25,0.06,E401
440,1983,1983,4,27,0.79,E401
440,1983,1983,4,30,1.63,E401
440,1983,1983,5,1,0.27,E401
440,1983,1983,8,14,0.06,E401
440,1983,1983,8,19,1.89,E401
440,1983,1983,8,31,0.49,E401
440,1984,1983,9,30,0.48,E401
440,1984,1983,10,1,4.3,E401
440,1984,1983,11,1,0.88,E401
440,1984,1983,11,11,1.22,E401
440,1984,1983,11,12,0.17,E401
440,1984,1983,11,21,0.13,E401
440,1984,1983,11,24,1.13,E401
440,1984,1983,12,3,1.11,E401
440,1984,1983,12,10,1.3,E401
440,1984,1983,12,11,0.18,E401
440,1984,1983,12,25,3.43,E401
440,1984,1984,3,13,0.92,E401
440,1984,1984,4,6,0.04,E401
440,1984,1984,4,19,0.12,E401
440,1985,1984,9,11,0.32,E401
440,1985,1984,10,16,0.56,E401
440,1985,1984,11,8,0.78,E401
440,1985,1984,11,13,0.99,E401
440,1985,1984,11,16,0.12,E401
440,1985,1984,11,18,0.04,E401
440,1985,1984,11,24,0.7,E401
440,1985,1984,11,28,0.23,E401
440,1985,1984,12,2,0.25,E401
440,1985,1984,12,8,1.24,E401
440,1985,1984,12,10,0.58,E401
440,1985,1984,12,15,1.14,E401
440,1985,1984,12,19,0.81,E401
440,1985,1984,12,20,1.11,E401
440,1985,1985,1,7,0.25,E401
440,1985,1985,1,10,0.3,E401
440,1985,1985,1,28,0.25,E401
440,1985,1985,2,2,0.1,E401
440,1985,1985,2,8,2.88,E401
440,1985,1985,3,2,0.14,E401
440,1985,1985,3,6,0.19,E401
440,1985,1985,3,7,0.47,E401
440,1985,1985,3,10,0.06,E401
440,1985,1985,3,11,0.05,E401
440,1985,1985,3,18,0.1,E401
440,1985,1985,3,27,0.67,E401
440,1985,1985,3,28,0.38,E401
440,1986,1985,9,5,0.02,E334
440,1986,1985,9,26,0.02,E334
440,1986,1985,10,6,0.01,E334
440,1986,1985,10,10,0.03,E334
440,1986,1985,10,21,0.03,E334
440,1986,1985,10,22,0.45,E334
440,1986,1985,11,11,0.42,E334
440,1986,1985,11,12,0.01,E334
440,1986,1985,11,25,1.52,E334
440,1986,1985,11,26,0.78,E334
440,1986,1985,11,30,1.12,E334
440,1986,1985,12,2,0.75,E334
440,1986,1985,12,3,0.04,E334
440,1986,1985,12,30,0.11,E334
440,1986,1986,1,4,0.16,
440,1986,1986,1,5,0.5,
440,1986,1986,1,29,0.94,
440,1986,1986,1,30,0.52,
440,1986,1986,2,1,0.58,E334
440,1986,1986,2,3,0.1,E334
440,1986,1986,2,11,0.08,
440,1986,1986,2,12,2.75,
440,1986,1986,2,13,1.25,
440,1986,1986,2,14,1.75,
440,1986,1986,2,15,0.16,
440,1986,1986,2,17,0.5,
440,1986,1986,2,18,0.4,
440,1986,1986,2,19,1,
440,1986,1986,3,8,2,
440,1986,1986,3,9,0.05,
440,1986,1986,3,10,0.08,
440,1986,1986,3,11,0.3,
440,1986,1986,3,14,0.68,
440,1986,1986,3,16,2.1,
440,1986,1986,3,17,0.59,
440,1986,1986,4,6,0.27,
440,1986,1986,4,8,0.19,
440,1987,1986,9,25,2.2,E432
440,1987,1986,11,18,0.7,E432
440,1987,1986,12,6,0.7,E432
440,1987,1986,12,16,0.05,E432
440,1987,1987,1,7,0.8,E432
440,1987,1987,2,9,0.3,E432
440,1987,1987,2,10,0.52,E432
440,1987,1987,2,13,0.3,E432
440,1987,1987,2,15,1.2,E432
440,1987,1987,2,22,0.05,E432
440,1987,1987,2,24,0.05,E432
440,1987,1987,2,25,0.17,E432
440,1987,1987,2,26,0.05,E432
440,1987,1987,3,6,3.75,E432
440,1987,1987,3,13,0.15,E432
440,1987,1987,3,15,0.15,E432
440,1987,1987,3,21,0.5,E432
440,1987,1987,3,22,0.15,E432
440,1987,1987,4,30,0.15,E432
440,1988,1987,10,22,1.5,
440,1988,1987,10,23,0.12,
440,1988,1987,10,28,0.29,
440,1988,1987,10,29,0.31,
440,1988,1987,10,31,0.19,
440,1988,1987,11,1,0.05,
440,1988,1987,11,2,0.01,
440,1988,1987,11,4,0.08,
440,1988,1987,11,5,0.68,
440,1988,1987,11,6,0.03,
440,1988,1987,11,17,0.02,
440,1988,1987,11,18,0.11,
440,1988,1987,12,4,1.07,
440,1988,1987,12,6,0.23,
440,1988,1987,12,16,0.59,
440,1988,1987,12,17,0.08,
440,1988,1987,12,28,0.31,
440,1988,1987,12,29,0.48,
440,1988,1987,12,30,0.43,
440,1988,1988,1,5,1.25,
440,1988,1988,1,6,0.13,
440,1988,1988,1,17,1.12,
440,1988,1988,1,18,0.29,
440,1988,1988,2,2,0.12,
440,1988,1988,2,27,0.05,
440,1988,1988,2,28,0.5,
440,1988,1988,2,29,0.25,
440,1988,1988,3,1,0.8,E334
440,1988,1988,3,2,0.02,E334
440,1988,1988,4,15,0.96,E334
440,1988,1988,4,19,0.06,E334
440,1988,1988,4,20,1.54,E334
440,1988,1988,4,21,0.21,E334
440,1988,1988,4,22,0.01,E334
440,1988,1988,4,23,0.49,E334
440,1988,1988,4,24,0.04,E334
440,1989,1988,11,14,0.42,
440,1989,1988,11,25,0.27,
440,1989,1988,11,26,0.59,
440,1989,1988,12,16,0.24,
440,1989,1988,12,17,0.7,
440,1989,1988,12,18,0.25,
440,1989,1988,12,20,0.14,
440,1989,1988,12,21,1.1,
440,1989,1988,12,23,0.37,
440,1989,1988,12,24,0.03,
440,1989,1988,12,25,0.64,
440,1989,1988,12,28,0.02,
440,1989,1988,12,31,0.19,
440,1989,1989,1,5,0.04,
440,1989,1989,1,6,0.38,
440,1989,1989,1,7,0.02,
440,1989,1989,1,24,0.1,
440,1989,1989,2,4,0.54,
440,1989,1989,2,5,0.09,
440,1989,1989,2,9,1.93,
440,1989,1989,3,2,0.49,
440,1989,1989,3,3,0.11,
440,1989,1989,4,25,0.25,
440,1989,1989,5,9,0.2,
440,1990,1989,9,19,0.02,
440,1990,1989,9,30,0.05,
440,1990,1989,10,22,0.23,
440,1990,1989,10,24,0.24,
440,1990,1989,11,26,0.44,
440,1990,1990,1,2,0.15,
440,1990,1990,1,13,1.25,
440,1990,1990,1,14,0.7,
440,1990,1990,1,15,0.32,
440,1990,1990,1,16,0.11,
440,1990,1990,1,17,0.2,
440,1990,1990,1,31,0.07,
440,1990,1990,2,1,0.03,
440,1990,1990,2,4,0.48,
440,1990,1990,2,17,1.6,
440,1990,1990,2,18,0.17,
440,1990,1990,2,19,0.01,
440,1990,1990,3,11,0.01,
440,1990,1990,4,16,0.24,
440,1990,1990,5,28,0.72,E334
440,1991,1990,9,21,0.17,
440,1991,1990,11,19,0.14,
440,1991,1991,1,3,0.03,
440,1991,1991,1,4,0.7,
440,1991,1991,1,5,0.49,
440,1991,1991,1,9,0.22,
440,1991,1991,1,10,0.37,
440,1991,1991,2,28,2.4,
440,1991,1991,3,1,2,
440,1991,1991,3,2,0.16,
440,1991,1991,3,5,0.51,
440,1991,1991,3,11,0.04,
440,1991,1991,3,13,0.05,
440,1991,1991,3,14,0.18,
440,1991,1991,3,16,0.1,
440,1991,1991,3,17,0.02,
440,1991,1991,3,18,2.25,
440,1991,1991,3,19,4.44,
440,1991,1991,3,20,0.4,
440,1991,1991,3,21,0.16,
440,1991,1991,3,22,0.02,
440,1991,1991,3,25,0.92,
440,1991,1991,3,26,0.5,
440,1991,1991,3,27,0.9,
440,1991,1991,4,21,0.03,
440,1991,1991,6,28,0.2,
440,1991,1991,6,29,0.15,
440,1991,1991,7,8,0.06,
440,1991,1991,8,13,0.02,
440,1991,1991,8,14,0.18,
440,1991,1991,8,15,0.41,
440,1992,1991,9,10,0.04,
440,1992,1991,10,27,0.32,
440,1992,1991,11,18,0.13,
440,1992,1991,12,7,0.12,
440,1992,1991,12,28,1.75,
440,1992,1991,12,29,0.7,
440,1992,1991,12,30,1.4,
440,1992,1992,1,3,0.28,
440,1992,1992,1,4,0.26,
440,1992,1992,1,5,0.9,
440,1992,1992,1,6,0.65,
440,1992,1992,1,7,0.06,
440,1992,1992,1,8,0.34,
440,1992,1992,2,6,0.36,
440,1992,1992,2,7,0.1,
440,1992,1992,2,8,0.07,
440,1992,1992,2,10,1.25,
440,1992,1992,2,11,1.75,
440,1992,1992,2,12,2.75,
440,1992,1992,2,13,0.62,
440,1992,1992,2,14,0.04,
440,1992,1992,2,15,1.4,
440,1992,1992,2,16,0.04,
440,1992,1992,2,17,0.3,
440,1992,1992,2,20,0.04,
440,1992,1992,2,21,0.01,
440,1992,1992,3,2,0.16,
440,1992,1992,3,3,0.27,
440,1992,1992,3,4,0.04,
440,1992,1992,3,6,0.64,
440,1992,1992,3,7,0.03,
440,1992,1992,3,8,0.2,
440,1992,1992,3,20,0.26,
440,1992,1992,3,21,0.8,
440,1992,1992,3,22,0.1,
440,1992,1992,3,23,0.9,
440,1992,1992,3,27,0.12,
440,1992,1992,3,31,0.04,
440,1992,1992,4,1,0.01,
440,1992,1992,6,4,0.03,
440,1992,1992,7,9,0.06,
440,1992,1992,7,12,0.35,
440,1992,1992,7,13,0.05,
440,1993,1992,10,30,0.7,
440,1993,1992,10,31,0.22,
440,1993,1992,12,3,0.02,
440,1993,1992,12,4,0.49,
440,1993,1992,12,5,0.02,
440,1993,1992,12,6,0.01,
440,1993,1992,12,7,1.56,
440,1993,1992,12,8,0.52,
440,1993,1992,12,11,0.31,
440,1993,1992,12,18,0.15,
440,1993,1992,12,28,0.01,
440,1993,1992,12,29,0.84,
440,1993,1992,12,30,0.3,
440,1993,1993,1,2,0.52,
440,1993,1993,1,6,0.09,
440,1993,1993,1,7,3.4,
440,1993,1993,1,8,0.76,
440,1993,1993,1,9,0.01,
440,1993,1993,1,10,0.1,
440,1993,1993,1,11,0.32,
440,1993,1993,1,13,2.25,
440,1993,1993,1,14,0.52,
440,1993,1993,1,15,0.32,
440,1993,1993,1,16,0.82,
440,1993,1993,1,17,0.07,
440,1993,1993,1,18,0.83,
440,1993,1993,1,19,0.1,
440,1993,1993,2,8,1.95,
440,1993,1993,2,9,0.29,
440,1993,1993,2,10,0.03,
440,1993,1993,2,18,0.28,
440,1993,1993,2,19,1.55,
440,1993,1993,2,21,0.38,
440,1993,1993,2,22,0.01,
440,1993,1993,2,23,1.45,
440,1993,1993,2,24,0.03,
440,1993,1993,2,26,0.9,
440,1993,1993,2,28,0.01,
440,1993,1993,3,24,0.02,
440,1993,1993,3,25,1.9,
440,1993,1993,3,26,2.65,
440,1993,1993,3,27,0.05,
440,1993,1993,3,28,1.06,
440,1993,1993,3,29,0.03,
440,1993,1993,5,25,0.15,
440,1993,1993,6,5,0.5,
440,1994,1993,10,11,0.18,
440,1994,1993,11,11,0.5,
440,1994,1993,11,22,0.07,
440,1994,1993,11,30,0.7,
440,1994,1993,12,12,1.05,
440,1994,1993,12,15,0.49,
440,1994,1993,12,19,0.08,
440,1994,1994,1,23,0.4,
440,1994,1994,1,25,0.8,
440,1994,1994,1,26,0.03,
440,1994,1994,2,4,0.65,
440,1994,1994,2,7,1.2,
440,1994,1994,2,8,0.96,
440,1994,1994,2,17,1.65,
440,1994,1994,2,19,0.13,
440,1994,1994,2,20,2.1,
440,1994,1994,3,6,0.14,
440,1994,1994,3,19,0.3,
440,1994,1994,3,20,0.1,
440,1994,1994,3,25,1.25,
440,1994,1994,4,9,0.22,
440,1994,1994,4,24,0.06,
440,1994,1994,4,25,0.08,
440,1994,1994,4,26,0.29,
440,1994,1994,5,5,0.01,
440,1994,1994,5,7,0.05,
440,1994,1994,5,8,0.1,
440,1994,1994,5,17,0.1,
440,1994,1994,5,18,0.12,
440,1994,1994,5,19,0.06,
440,1995,1994,9,23,0.03,
440,1995,1994,10,3,0.03,
440,1995,1994,10,4,0.42,
440,1995,1994,11,8,0.24,
440,1995,1994,11,10,1.15,
440,1995,1994,11,15,0.02,
440,1995,1994,11,26,0.17,
440,1995,1994,12,4,0.01,
440,1995,1994,12,13,0.22,
440,1995,1994,12,14,0.02,
440,1995,1994,12,15,0.05,
440,1995,1994,12,25,0.72,
440,1995,1994,12,28,0.04,
440,1995,1995,1,3,1.05,
440,1995,1995,1,4,0.8,
440,1995,1995,1,5,2.65,
440,1995,1995,1,7,0.92,
440,1995,1995,1,8,0.04,
440,1995,1995,1,9,1.4,
440,1995,1995,1,10,5.5,
440,1995,1995,1,11,1.05,
440,1995,1995,1,12,0.66,
440,1995,1995,1,13,0.03,
440,1995,1995,1,14,0.01,
440,1995,1995,1,15,0.64,
440,1995,1995,1,16,0.13,
440,1995,1995,1,21,0.9,
440,1995,1995,1,23,0.5,
440,1995,1995,1,24,2.25,
440,1995,1995,1,25,2.25,
440,1995,1995,1,26,0.21,
440,1995,1995,2,8,0.62,
440,1995,1995,2,9,0.1,
440,1995,1995,2,14,0.64,
440,1995,1995,3,2,0.22,
440,1995,1995,3,3,0.55,
440,1995,1995,3,4,0.04,
440,1995,1995,3,5,0.8,
440,1995,1995,3,6,1.45,
440,1995,1995,3,7,0.21,
440,1995,1995,3,11,4.95,
440,1995,1995,3,12,0.7,
440,1995,1995,3,21,0.52,
440,1995,1995,3,22,0.04,
440,1995,1995,3,23,1.4,
440,1995,1995,3,24,0.04,
440,1995,1995,4,16,0.23,
440,1995,1995,4,17,0.01,
440,1995,1995,5,14,0.01,
440,1995,1995,5,15,0.98,
440,1995,1995,5,16,0.14,
440,1995,1995,6,16,0.38,
440,1995,1995,6,17,0.2,
440,1996,1995,11,1,0.16,
440,1996,1995,12,12,0.02,
440,1996,1995,12,13,2.25,
440,1996,1995,12,14,0.22,
440,1996,1995,12,23,0.66,
440,1996,1996,1,17,0.44,
440,1996,1996,1,19,0.24,
440,1996,1996,1,21,0.06,
440,1996,1996,1,25,0.22,
440,1996,1996,1,28,0.26,
440,1996,1996,1,31,1,
440,1996,1996,2,1,0.54,
440,1996,1996,2,2,0.68,
440,1996,1996,2,3,0.36,
440,1996,1996,2,5,0.3,
440,1996,1996,2,14,0.1,
440,1996,1996,2,19,0.01,
440,1996,1996,2,20,3.25,
440,1996,1996,2,21,1.65,
440,1996,1996,2,22,0.4,
440,1996,1996,2,25,0.06,
440,1996,1996,2,27,0.5,
440,1996,1996,2,28,0.05,
440,1996,1996,3,4,0.34,
440,1996,1996,3,5,0.18,
440,1996,1996,3,13,1.35,
440,1996,1996,3,14,0.3,
440,1996,1996,3,28,0.02,
440,1996,1996,3,29,0.03,
440,1996,1996,4,2,0.44,
440,1996,1996,4,16,0.2,
440,1996,1996,4,18,0.3,
440,1996,1996,5,16,0.54,
440,1996,1996,5,17,0.22,
440,1997,1996,10,30,2.2,
440,1997,1996,11,18,0.05,
440,1997,1996,11,20,0.04,
440,1997,1996,11,21,1,
440,1997,1996,11,22,2.25,
440,1997,1996,12,9,0.05,E432
440,1997,1996,12,10,1.9,E432
440,1997,1996,12,11,2.65,E432
440,1997,1996,12,12,0.38,E432
440,1997,1996,12,22,0.48,E432
440,1997,1996,12,27,0.6,E432
440,1997,1996,12,28,0.03,E432
440,1997,1996,12,31,0.21,E432
440,1997,1997,1,1,0.02,
440,1997,1997,1,2,0.8,
440,1997,1997,1,3,0.88,
440,1997,1997,1,5,0.03,
440,1997,1997,1,12,0.02,
440,1997,1997,1,13,0.23,
440,1997,1997,1,14,0.02,
440,1997,1997,1,15,0.82,
440,1997,1997,1,20,0.2,
440,1997,1997,1,21,0.17,
440,1997,1997,1,22,0.21,
440,1997,1997,1,23,1.28,
440,1997,1997,1,25,0.23,
440,1997,1997,1,26,1.1,
440,1997,1997,1,27,0.06,
440,1997,1997,2,11,0.01,
440,1997,1997,2,18,0.05,E432
440,1997,1997,7,23,0.01,E432
440,1997,1997,8,18,0.05,E432
440,1997,1997,8,20,0.04,E432
