County of Santa Barbara,,,,,,
Daily Rainfall Record - through 08-31-2020,,,,,,
,,,,,,
#429 - Refugio Pass,,,,,,
"Lat 34-31-48, Long 120-05-32, Elev 2610 ft",,,,,,
429,2010,2010,5,18,0.24,
429,2010,2010,5,19,0.04,
429,2010,2010,7,7,0.04,
429,2011,2010,10,5,0.04,
429,2011,2010,10,6,1.30,
429,2011,2010,10,7,0.08,
429,2011,2010,10,17,0.08,
429,2011,2010,10,18,0.12,
429,2011,2010,10,19,0.12,
429,2011,2010,10,20,0.12,
429,2011,2010,10,22,0.04,
429,2011,2010,10,23,0.04,
429,2011,2010,10,25,0.20,
429,2011,2010,10,26,0.04,
429,2011,2010,10,30,1.18,
429,2011,2010,11,7,0.04,
429,2011,2010,11,8,0.28,
429,2011,2010,11,20,1.65,
429,2011,2010,11,21,0.55,
429,2011,2010,11,22,0.04,
429,2011,2010,11,24,0.16,
429,2011,2010,11,28,0.08,
429,2011,2010,12,4,0.08,
429,2011,2010,12,5,0.04,
429,2011,2010,12,6,0.59,
429,2011,2010,12,11,0.04,
429,2011,2010,12,15,0.04,
429,2011,2010,12,17,0.51,
429,2011,2010,12,18,1.42,
429,2011,2010,12,19,4.49,
429,2011,2010,12,20,2.95,
429,2011,2010,12,21,0.83,
429,2011,2010,12,22,2.09,
429,2011,2010,12,23,0.24,
429,2011,2010,12,25,0.08,
429,2011,2010,12,26,1.18,
429,2011,2010,12,29,0.43,
429,2011,2010,12,30,0.12,
429,2011,2011,1,2,0.39,
429,2011,2011,1,3,0.59,
429,2011,2011,1,9,0.04,
429,2011,2011,1,30,0.12,
429,2011,2011,1,31,0.16,
429,2011,2011,2,15,0.12,
429,2011,2011,2,16,0.94,
429,2011,2011,2,17,0.35,
429,2011,2011,2,18,0.20,
429,2011,2011,2,19,1.89,
429,2011,2011,2,20,0.43,
429,2011,2011,2,25,0.04,
429,2011,2011,2,26,1.34,
429,2011,2011,3,2,0.04,
429,2011,2011,3,3,0.24,
429,2011,2011,3,4,0.04,
429,2011,2011,3,7,0.20,
429,2011,2011,3,8,0.04,
429,2011,2011,3,19,0.39,
429,2011,2011,3,20,4.37,
429,2011,2011,3,21,2.44,
429,2011,2011,3,22,0.08,
429,2011,2011,3,24,0.51,
429,2011,2011,3,25,1.46,
429,2011,2011,3,27,0.16,
429,2011,2011,3,28,0.04,
429,2011,2011,4,3,0.04,
429,2011,2011,4,7,0.04,
429,2011,2011,4,8,0.16,
429,2011,2011,4,13,0.04,
429,2011,2011,4,22,0.04,
429,2011,2011,4,24,0.04,
429,2011,2011,4,26,0.08,
429,2011,2011,5,9,0.04,
429,2011,2011,5,15,0.20,
429,2011,2011,5,16,0.20,
429,2011,2011,5,17,0.55,
429,2011,2011,5,18,0.16,
429,2011,2011,5,19,0.08,
429,2011,2011,5,23,0.04,
429,2011,2011,5,24,0.04,
429,2011,2011,5,27,0.04,
429,2011,2011,5,29,0.04,
429,2011,2011,6,5,1.22,
429,2011,2011,6,6,1.42,
429,2011,2011,6,8,0.04,
429,2011,2011,6,11,0.04,
429,2011,2011,6,18,0.04,
429,2011,2011,7,15,0.04,
429,2012,2011,9,11,0.04,
429,2012,2011,9,12,0.04,
429,2012,2011,9,26,0.04,
429,2012,2011,10,4,0.12,
429,2012,2011,10,5,0.98,
429,2012,2011,10,6,0.39,
429,2012,2011,11,4,0.08,
429,2012,2011,11,6,0.20,
429,2012,2011,11,7,0.04,
429,2012,2011,11,12,0.91,
429,2012,2011,11,19,0.04,
429,2012,2011,11,20,1.30,
429,2012,2011,11,21,0.94,
429,2012,2011,12,12,0.20,
429,2012,2011,12,13,0.35,
429,2012,2011,12,20,0.04,
429,2012,2012,1,21,1.18,
429,2012,2012,1,22,0.04,
429,2012,2012,1,23,0.47,
429,2012,2012,1,24,0.47,
429,2012,2012,2,7,0.04,
429,2012,2012,2,8,0.16,
429,2012,2012,2,11,0.08,
429,2012,2012,2,12,0.04,
429,2012,2012,2,13,0.04,
429,2012,2012,2,14,0.20,
429,2012,2012,2,16,0.04,
429,2012,2012,2,19,0.04,
429,2012,2012,3,1,0.08,
429,2012,2012,3,17,2.40,
429,2012,2012,3,18,0.47,
429,2012,2012,3,19,0.20,
429,2012,2012,3,25,0.83,
429,2012,2012,3,26,0.43,
429,2012,2012,4,1,0.55,
429,2012,2012,4,11,1.81,
429,2012,2012,4,12,0.12,
429,2012,2012,4,13,0.47,
429,2012,2012,4,14,0.75,
429,2012,2012,4,23,0.08,
429,2012,2012,4,24,0.12,
429,2012,2012,4,26,0.51,
429,2012,2012,4,27,0.08,
429,2012,2012,5,4,0.04,
429,2012,2012,6,16,0.04,
429,2012,2012,7,17,0.04,
429,2013,2012,9,7,0.16,
429,2013,2012,9,13,0.04,
429,2013,2012,10,12,0.39,
429,2013,2012,10,23,0.08,
429,2013,2012,10,25,0.04,
429,2013,2012,11,9,0.08,
429,2013,2012,11,16,0.08,
429,2013,2012,11,17,1.42,
429,2013,2012,11,18,0.63,
429,2013,2012,11,19,0.12,
429,2013,2012,11,22,0.04,
429,2013,2012,11,29,1.22,
429,2013,2012,11,30,1.30,
429,2013,2012,12,1,1.10,
429,2013,2012,12,2,0.24,
429,2013,2012,12,3,0.75,
429,2013,2012,12,6,0.04,
429,2013,2012,12,13,0.24,
429,2013,2012,12,15,0.04,
429,2013,2012,12,16,0.20,
429,2013,2012,12,17,0.24,
429,2013,2012,12,18,0.28,
429,2013,2012,12,19,0.04,
429,2013,2012,12,23,0.67,
429,2013,2012,12,24,0.87,
429,2013,2012,12,25,0.04,
429,2013,2012,12,26,0.31,
429,2013,2012,12,27,0.04,
429,2013,2012,12,29,0.55,
429,2013,2012,12,30,0.51,
429,2013,2013,1,6,0.20,
429,2013,2013,1,7,0.24,
429,2013,2013,1,10,0.04,
429,2013,2013,1,24,0.98,
429,2013,2013,1,25,1.06,
429,2013,2013,1,26,0.28,
429,2013,2013,1,27,0.04,
429,2013,2013,2,8,0.16,
429,2013,2013,2,9,0.16,
429,2013,2013,2,20,0.08,
429,2013,2013,3,6,0.12,
429,2013,2013,3,7,0.16,
429,2013,2013,3,8,0.87,
429,2013,2013,3,31,0.16,
429,2013,2013,4,1,0.04,
429,2013,2013,4,2,0.12,
429,2013,2013,4,5,0.04,
429,2013,2013,4,7,0.04,
429,2013,2013,4,8,0.04,
429,2013,2013,4,24,0.04,
429,2013,2013,4,25,0.16,
429,2013,2013,5,5,0.08,
429,2013,2013,5,6,0.16,
429,2013,2013,5,7,0.08,
429,2013,2013,5,28,0.04,
429,2013,2013,6,3,0.12,
429,2013,2013,6,4,0.04,
429,2013,2013,6,9,0.08,
429,2013,2013,6,10,0.08,
429,2013,2013,7,22,0.04,
429,2014,2013,10,28,0.08,
429,2014,2013,10,29,0.04,
429,2014,2013,10,30,0.04,
429,2014,2013,11,21,0.39,
429,2014,2013,11,22,0.04,
429,2014,2013,11,29,0.16,
429,2014,2013,11,30,0.08,
429,2014,2013,12,7,0.08,
429,2014,2013,12,8,0.04,
429,2014,2014,2,3,0.28,
429,2014,2014,2,7,0.55,
429,2014,2014,2,8,0.04,
429,2014,2014,2,9,0.04,
429,2014,2014,2,10,0.04,
429,2014,2014,2,27,2.20,
429,2014,2014,2,28,2.17,
429,2014,2014,3,1,1.38,
429,2014,2014,3,2,1.73,
429,2014,2014,3,3,0.12,
429,2014,2014,3,4,0.04,
429,2014,2014,3,26,0.08,
429,2014,2014,3,27,0.16,
429,2014,2014,3,30,0.16,
429,2014,2014,4,1,0.47,
429,2014,2014,4,2,0.31,
429,2014,2014,4,4,0.04,
429,2014,2014,4,26,0.16,
429,2014,2014,4,29,0.04,
429,2014,2014,5,9,0.04,
429,2014,2014,6,11,0.04,
429,2014,2014,7,16,0.04,
429,2015,2014,11,1,0.83,
429,2015,2014,11,2,0.12,
429,2015,2014,11,14,0.04,
429,2015,2014,11,23,0.04,
429,2015,2014,12,2,0.71,
429,2015,2014,12,3,3.31,
429,2015,2014,12,4,0.08,
429,2015,2014,12,6,0.04,
429,2015,2014,12,12,3.19,
429,2015,2014,12,13,0.31,
429,2015,2014,12,16,0.55,
429,2015,2014,12,17,0.47,
429,2015,2014,12,19,0.04,
429,2015,2014,12,21,0.04,
429,2015,2015,1,11,0.83,
429,2015,2015,1,27,0.12,
429,2015,2015,2,7,0.31,
429,2015,2015,2,8,1.26,
429,2015,2015,2,9,0.24,
429,2015,2015,2,23,0.12,
429,2015,2015,3,1,0.08,
429,2015,2015,3,3,0.24,
429,2015,2015,4,7,0.04,
429,2015,2015,4,8,0.39,
429,2015,2015,4,26,0.16,
429,2015,2015,5,8,0.12,
429,2015,2015,5,15,0.16,
429,2015,2015,5,20,0.04,
429,2015,2015,5,26,0.04,
429,2015,2015,6,10,0.28,
429,2016,2015,9,15,0.08,
429,2016,2015,9,16,0.08,
429,2016,2015,10,5,0.08,
429,2016,2015,10,15,0.16,
429,2016,2015,10,18,0.04,
429,2016,2015,11,3,0.28,
429,2016,2015,11,4,0.04,
429,2016,2015,11,9,0.04,
429,2016,2015,11,10,0.04,
429,2016,2015,11,16,0.24,
429,2016,2015,11,25,0.04,
429,2016,2015,12,11,0.12,
429,2016,2015,12,12,0.04,
429,2016,2015,12,14,0.24,
429,2016,2015,12,20,0.20,
429,2016,2015,12,22,0.55,
429,2016,2015,12,23,0.35,
429,2016,2015,12,25,0.08,
429,2016,2016,1,5,1.34,
429,2016,2016,1,6,0.91,
429,2016,2016,1,7,1.02,
429,2016,2016,1,8,0.04,
429,2016,2016,1,10,0.12,
429,2016,2016,1,11,0.12,
429,2016,2016,1,14,0.04,
429,2016,2016,1,18,0.04,
429,2016,2016,1,19,0.04,
429,2016,2016,1,20,0.55,
429,2016,2016,1,23,0.04,
429,2016,2016,1,24,0.04,
429,2016,2016,1,31,0.59,
429,2016,2016,2,1,1.42,
429,2016,2016,2,3,0.04,
429,2016,2016,2,18,0.79,
429,2016,2016,3,6,3.94,
429,2016,2016,3,7,0.59,
429,2016,2016,3,8,0.59,
429,2016,2016,3,11,0.04,
429,2016,2016,3,12,1.02,
429,2016,2016,3,14,0.20,
429,2016,2016,3,22,0.04,
429,2016,2016,4,8,0.04,
429,2016,2016,4,9,0.55,
429,2016,2016,4,10,0.24,
429,2016,2016,4,28,0.04,
429,2016,2016,4,30,0.04,
429,2016,2016,5,5,0.04,
429,2016,2016,5,7,0.04,
429,2016,2016,5,16,0.04,
429,2016,2016,5,26,0.04,
429,2016,2016,6,12,0.04,
429,2017,2016,9,8,0.04,
429,2017,2016,10,16,0.04,
429,2017,2016,10,17,0.35,
429,2017,2016,10,24,0.04,
429,2017,2016,10,28,0.55,
429,2017,2016,10,30,0.04,
429,2017,2016,10,31,0.39,
429,2017,2016,11,21,1.02,
429,2017,2016,11,27,0.55,
429,2017,2016,11,28,0.12,
429,2017,2016,12,9,0.16,
429,2017,2016,12,11,0.04,
429,2017,2016,12,12,0.04,
429,2017,2016,12,16,1.89,
429,2017,2016,12,24,1.81,
429,2017,2016,12,31,0.12,
429,2017,2017,1,1,0.12,
429,2017,2017,1,4,0.20,
429,2017,2017,1,5,0.83,
429,2017,2017,1,7,0.24,
429,2017,2017,1,8,0.35,
429,2017,2017,1,9,1.77,
429,2017,2017,1,11,1.65,
429,2017,2017,1,12,0.47,
429,2017,2017,1,13,0.12,
429,2017,2017,1,19,1.54,
429,2017,2017,1,20,1.38,
429,2017,2017,1,21,2.68,
429,2017,2017,1,22,0.63,
429,2017,2017,1,23,1.77,
429,2017,2017,1,24,0.08,
429,2017,2017,2,2,0.08,
429,2017,2017,2,3,0.98,
429,2017,2017,2,4,0.47,
429,2017,2017,2,6,2.40,
429,2017,2017,2,7,0.28,
429,2017,2017,2,8,0.43,
429,2017,2017,2,10,0.12,
429,2017,2017,2,11,0.67,
429,2017,2017,2,12,0.08,
429,2017,2017,2,17,2.01,
429,2017,2017,2,18,4.17,
429,2017,2017,2,19,0.35,
429,2017,2017,2,20,0.94,
429,2017,2017,2,21,1.18,
429,2017,2017,2,22,0.47,
429,2017,2017,2,26,0.12,
429,2017,2017,2,27,0.04,
429,2017,2017,2,28,0.04,
429,2017,2017,3,5,0.08,
429,2017,2017,3,6,0.20,
429,2017,2017,3,20,0.04,
429,2017,2017,3,21,0.94,
429,2017,2017,3,22,1.18,
429,2017,2017,3,23,0.08,
429,2017,2017,3,25,0.08,
429,2017,2017,3,27,0.04,
429,2017,2017,4,8,0.28,
429,2017,2017,4,9,0.04,
429,2017,2017,4,14,0.04,
429,2017,2017,4,17,0.04,
429,2017,2017,4,18,0.12,
429,2017,2017,4,19,0.24,
429,2017,2017,4,25,0.04,
429,2017,2017,4,27,0.04,
429,2017,2017,5,6,0.04,
429,2017,2017,5,7,0.28,
429,2017,2017,5,8,0.08,
429,2017,2017,5,10,0.04,
429,2017,2017,5,12,0.04,
429,2017,2017,5,16,0.04,
429,2017,2017,6,12,0.04,
429,2017,2017,8,21,0.04,
429,2018,2017,9,5,0.24,
429,2018,2017,9,11,0.39,
429,2018,2017,9,16,0.04,
429,2018,2017,9,21,0.04,
429,2018,2017,11,5,0.04,
429,2018,2017,11,27,0.04,
429,2018,2017,12,21,0.04,
429,2018,2018,1,4,0.79,
429,2018,2018,1,5,0.31,
429,2018,2018,1,8,0.04,
429,2018,2018,1,9,2.09,
429,2018,2018,1,10,0.67,
429,2018,2018,1,20,0.04,
429,2018,2018,2,27,0.12,
429,2018,2018,2,28,0.04,
429,2018,2018,3,2,2.83,
429,2018,2018,3,3,0.31,
429,2018,2018,3,11,0.87,
429,2018,2018,3,13,0.28,
429,2018,2018,3,14,1.10,
429,2018,2018,3,15,0.43,
429,2018,2018,3,17,0.31,
429,2018,2018,3,21,0.71,
429,2018,2018,3,22,2.17,
429,2018,2018,3,23,2.44,
429,2018,2018,4,8,0.04,
429,2018,2018,4,19,0.08,
429,2018,2018,4,20,0.04,
429,2018,2018,4,28,0.04,
429,2018,2018,4,30,0.04,
429,2018,2018,5,13,0.04,
429,2018,2018,5,18,0.04,
429,2018,2018,5,20,0.04,
429,2018,2018,5,21,0.04,
429,2018,2018,5,24,0.04,
429,2018,2018,5,25,0.04,
429,2018,2018,5,26,0.04,
429,2018,2018,5,27,0.04,
429,2018,2018,5,31,0.04,
429,2018,2018,6,18,0.04,
429,2018,2018,6,25,0.04,
429,2018,2018,7,4,0.04,
429,2019,2018,10,3,0.12,
429,2019,2018,10,4,0.91,
429,2019,2018,10,5,0.04,
429,2019,2018,11,22,0.79,
429,2019,2018,11,24,0.08,
429,2019,2018,11,25,0.04,
429,2019,2018,11,28,0.04,
429,2019,2018,11,29,1.73,E393
429,2019,2018,11,30,0.63,E393
429,2019,2018,12,5,0.20,E393
429,2019,2018,12,6,0.08,E393
429,2019,2018,12,7,0.08,E393
429,2019,2018,12,8,0.04,E393
429,2019,2018,12,17,0.20,E393
429,2019,2018,12,18,0.12,E393
429,2019,2018,12,25,0.55,
429,2019,2019,1,6,1.54,
429,2019,2019,1,7,2.44,
429,2019,2019,1,8,0.08,
429,2019,2019,1,9,0.04,
429,2019,2019,1,10,0.20,
429,2019,2019,1,11,0.04,
429,2019,2019,1,12,1.22,
429,2019,2019,1,14,0.08,
429,2019,2019,1,15,0.75,
429,2019,2019,1,16,1.42,
429,2019,2019,1,17,4.21,
429,2019,2019,1,18,0.04,
429,2019,2019,1,21,0.08,
429,2019,2019,1,31,1.46,
429,2019,2019,2,1,0.39,
429,2019,2019,2,2,3.31,
429,2019,2019,2,3,2.24,
429,2019,2019,2,4,1.26,
429,2019,2019,2,5,0.43,
429,2019,2019,2,6,0.04,
429,2019,2019,2,9,0.67,
429,2019,2019,2,10,0.12,
429,2019,2019,2,11,0.24,
429,2019,2019,2,13,0.12,
429,2019,2019,2,14,2.44,
429,2019,2019,2,15,0.28,
429,2019,2019,2,16,0.51,
429,2019,2019,2,17,0.12,
429,2019,2019,2,18,0.24,
429,2019,2019,2,21,0.16,
429,2019,2019,2,27,0.08,
429,2019,2019,2,28,0.94,
429,2019,2019,3,2,1.81,
429,2019,2019,3,3,0.98,
429,2019,2019,3,4,0.04,
429,2019,2019,3,6,1.69,
429,2019,2019,3,7,0.55,
429,2019,2019,3,8,0.04,
429,2019,2019,3,20,0.24,
429,2019,2019,3,21,0.35,
429,2019,2019,3,22,0.04,
429,2019,2019,3,24,0.08,
429,2019,2019,3,27,0.04,
429,2019,2019,3,28,0.08,
429,2019,2019,4,3,0.04,
429,2019,2019,4,9,0.04,
429,2019,2019,4,21,0.04,
429,2019,2019,4,29,0.16,
429,2019,2019,5,7,0.04,
429,2019,2019,5,8,0.04,
429,2019,2019,5,10,0.04,
429,2019,2019,5,11,0.04,
429,2019,2019,5,16,1.30,
429,2019,2019,5,17,0.04,
429,2019,2019,5,19,0.63,
429,2019,2019,5,20,0.28,
429,2019,2019,5,21,0.04,
429,2019,2019,5,22,0.04,
429,2019,2019,5,23,0.04,
429,2019,2019,5,26,0.04,
429,2019,2019,5,27,0.12,
429,2019,2019,5,28,0.04,
429,2019,2019,6,3,0.04,
429,2019,2019,6,21,0.04,
429,2019,2019,8,24,0.04,
429,2020,2019,9,28,0.04,
429,2020,2019,9,29,0.04,
429,2020,2019,11,20,0.04,
429,2020,2019,11,22,0.04,
429,2020,2019,11,27,1.46,
429,2020,2019,11,28,0.39,
429,2020,2019,11,29,0.24,
429,2020,2019,12,1,0.63,
429,2020,2019,12,3,0.04,
429,2020,2019,12,4,0.83,
429,2020,2019,12,5,0.67,
429,2020,2019,12,6,0.08,
429,2020,2019,12,7,0.51,
429,2020,2019,12,8,0.94,
429,2020,2019,12,9,0.20,
429,2020,2019,12,14,0.04,
429,2020,2019,12,23,2.80,
429,2020,2019,12,24,0.04,
429,2020,2019,12,26,1.65,
429,2020,2019,12,30,0.12,
429,2020,2020,1,10,0.08,
429,2020,2020,1,17,1.42,
429,2020,2020,2,10,0.04,
429,2020,2020,2,23,0.04,
429,2020,2020,3,2,0.20,
429,2020,2020,3,7,0.08,
429,2020,2020,3,10,0.08,
429,2020,2020,3,11,1.26,
429,2020,2020,3,13,0.12,
429,2020,2020,3,14,0.39,
429,2020,2020,3,15,0.43,
429,2020,2020,3,16,1.93,
429,2020,2020,3,17,1.02,
429,2020,2020,3,22,0.04,
429,2020,2020,3,23,1.57,
429,2020,2020,3,27,0.04,
429,2020,2020,4,5,0.24,
429,2020,2020,4,6,5.43,
429,2020,2020,4,7,0.04,
429,2020,2020,4,8,0.47,
429,2020,2020,4,9,0.55,
429,2020,2020,4,10,0.35,
429,2020,2020,4,12,0.04,
429,2020,2020,4,13,0.04,
429,2020,2020,4,14,0.04,
429,2020,2020,4,18,0.04,
429,2020,2020,4,21,0.04,
429,2020,2020,5,14,0.04,
429,2020,2020,5,15,0.04,
429,2020,2020,5,30,0.04,
429,2020,2020,5,31,0.04,
429,2020,2020,6,5,0.16,
429,2020,2020,6,6,0.12,
429,2020,2020,7,2,0.04,
429,2020,2020,8,31,0.00,
