County of Santa Barbara,,,,,,,,,,,
Daily Rainfall Record - through 08-31-2020 ,,,,,,,,,,,
,,,,,,,,,,,
#255 - El Deseo Ranch,,,,,,,,,,,
"Lat 34-29-29, Long 119-41-44, Elev 3300 ft",,,,,,,,,,,
,,,,,,,,,,,
Daily Rainfall (in inches) recorded as of 8am for the previous 24 hours (PST),,,,,,,,,,,
"Codes: PR = Preliminary data,  E = Estimated from nearby gauge",,,,,,,,,,,
,,,,,,,,,,,
station id,water year,year,month,day,daily rain,code,,,,,
255,1988,1987,10,31,0.12,,,,,,
255,1988,1987,11,1,0.19,,,,,,
255,1988,1987,11,2,0.14,,,,,,
255,1988,1987,11,4,0.07,,,,,,
255,1988,1987,11,5,1.12,,,,,,
255,1988,1987,11,6,0.28,,,,,,
255,1988,1987,11,14,0.09,,,,,,
255,1988,1987,11,18,0.11,,,,,,
255,1988,1987,12,5,1.47,,,,,,
255,1988,1987,12,7,0.43,,,,,,
255,1988,1987,12,16,0.35,,,,,,
255,1988,1987,12,17,0.23,,,,,,
255,1988,1987,12,28,0.38,,,,,,
255,1988,1987,12,29,0.65,,,,,,
255,1988,1987,12,30,0.70,,,,,,
255,1988,1988,1,5,1.97,,,,,,
255,1988,1988,1,6,0.12,,,,,,
255,1988,1988,1,17,1.78,,,,,,
255,1988,1988,1,18,1.22,,,,,,
255,1988,1988,2,2,0.32,,,,,,
255,1988,1988,2,27,0.11,,,,,,
255,1988,1988,2,28,1.48,,,,,,
255,1988,1988,2,29,1.90,,,,,,
255,1988,1988,3,1,1.76,,,,,,
255,1988,1988,3,2,0.06,,,,,,
255,1988,1988,4,14,0.06,,,,,,
255,1988,1988,4,15,1.51,,,,,,
255,1988,1988,4,19,0.27,,,,,,
255,1988,1988,4,20,2.89,,,,,,
255,1988,1988,4,21,0.07,,,,,,
255,1988,1988,4,22,0.09,,,,,,
255,1988,1988,4,23,0.86,,,,,,
255,1988,1988,4,24,0.10,,,,,,
255,1988,1988,5,6,0.14,,,,,,
255,1988,1988,5,8,0.20,,,,,,
255,1988,1988,6,24,0.06,,,,,,
255,1989,1988,9,20,0.03,,,,,,
255,1989,1988,11,14,0.44,,,,,,
255,1989,1988,11,24,0.41,,,,,,
255,1989,1988,11,25,0.94,,,,,,
255,1989,1988,12,16,1.00,,,,,,
255,1989,1988,12,17,1.62,,,,,,
255,1989,1988,12,18,0.65,,,,,,
255,1989,1988,12,19,0.15,,,,,,
255,1989,1988,12,21,1.44,,,,,,
255,1989,1988,12,23,0.32,,,,,,
255,1989,1988,12,24,0.10,,,,,,
255,1989,1988,12,25,0.92,,,,,,
255,1989,1988,12,28,0.08,,,,,,
255,1989,1988,12,31,0.13,,,,,,
255,1989,1989,1,4,0.15,,,,,,
255,1989,1989,1,6,0.39,,,,,,
255,1989,1989,1,7,0.08,,,,,,
255,1989,1989,1,24,0.14,,,,,,
255,1989,1989,2,4,2.01,,,,,,
255,1989,1989,2,5,0.40,,,,,,
255,1989,1989,2,7,1.25,,,,,,
255,1989,1989,2,9,2.21,,,,,,
255,1989,1989,2,10,0.02,,,,,,
255,1989,1989,3,2,0.69,,,,,,
255,1989,1989,3,3,0.35,,,,,,
255,1989,1989,3,25,0.47,,,,,,
255,1989,1989,3,26,0.17,,,,,,
255,1989,1989,4,25,0.29,,,,,,
255,1989,1989,4,26,0.04,,,,,,
255,1989,1989,5,10,0.53,,,,,,
255,1990,1989,9,17,0.06,,,,,,
255,1990,1989,9,19,0.18,,,,,,
255,1990,1989,9,29,0.08,,,,,,
255,1990,1989,10,3,0.03,,,,,,
255,1990,1989,10,21,0.09,,,,,,
255,1990,1989,10,22,0.63,,,,,,
255,1990,1989,10,23,0.70,,,,,,
255,1990,1989,10,24,0.33,,,,,,
255,1990,1989,10,25,0.07,,,,,,
255,1990,1989,11,26,1.13,,,,,,
255,1990,1990,1,2,0.17,,,,,,
255,1990,1990,1,13,3.55,,,,,,
255,1990,1990,1,14,2.21,,,,,,
255,1990,1990,1,15,0.47,,,,,,
255,1990,1990,1,16,0.07,,,,,,
255,1990,1990,1,17,0.40,,,,,,
255,1990,1990,1,31,0.09,,,,,,
255,1990,1990,2,1,0.05,,,,,,
255,1990,1990,2,4,0.61,,,,,,
255,1990,1990,2,17,2.68,,,,,,
255,1990,1990,2,18,0.57,,,,,,
255,1990,1990,2,19,0.03,,,,,,
255,1990,1990,3,3,0.03,,,,,,
255,1990,1990,3,11,0.08,,,,,,
255,1990,1990,3,28,0.09,,,,,,
255,1990,1990,3,31,0.03,,,,,,
255,1990,1990,4,5,0.04,,,,,,
255,1990,1990,4,17,0.43,,,,,,
255,1990,1990,5,28,1.18,,,,,,
255,1991,1990,9,21,0.20,,,,,,
255,1991,1990,11,20,0.27,,,,,,
255,1991,1990,11,26,0.06,,,,,,
255,1991,1990,12,12,0.06,,,,,,
255,1991,1990,12,16,0.04,,,,,,
255,1991,1990,12,19,0.08,,,,,,
255,1991,1990,12,20,0.36,,,,,,
255,1991,1991,1,3,0.13,,,,,,
255,1991,1991,1,4,1.34,,,,,,
255,1991,1991,1,5,0.50,,,,,,
255,1991,1991,1,9,0.23,,,,,,
255,1991,1991,1,10,0.42,,,,,,
255,1991,1991,2,3,0.22,,,,,,
255,1991,1991,2,27,0.06,,,,,,
255,1991,1991,2,28,5.67,,,,,,
255,1991,1991,3,1,2.82,,,,,,
255,1991,1991,3,2,0.71,,,,,,
255,1991,1991,3,5,0.93,,,,,,
255,1991,1991,3,11,0.17,,,,,,
255,1991,1991,3,14,0.54,,,,,,
255,1991,1991,3,16,0.25,,,,,,
255,1991,1991,3,17,0.03,,,,,,
255,1991,1991,3,18,4.41,,,,,,
255,1991,1991,3,19,5.00,,,,,,
255,1991,1991,3,20,1.33,,,,,,
255,1991,1991,3,21,0.05,,,,,,
255,1991,1991,3,25,1.60,,,,,,
255,1991,1991,3,26,0.53,,,,,,
255,1991,1991,3,27,2.09,,,,,,
255,1991,1991,4,21,0.18,,,,,,
255,1991,1991,6,28,0.24,,,,,,
255,1991,1991,6,29,1.15,,,,,,
255,1991,1991,7,8,0.06,,,,,,
255,1991,1991,8,13,0.02,,,,,,
255,1991,1991,8,14,0.09,,,,,,
255,1991,1991,8,15,0.13,,,,,,
255,1992,1991,10,27,1.47,,,,,,
255,1992,1991,11,18,0.30,,,,,,
255,1992,1991,12,8,0.15,,,,,,
255,1992,1991,12,28,2.34,,,,,,
255,1992,1991,12,29,1.20,,,,,,
255,1992,1991,12,30,3.08,,,,,,
255,1992,1992,1,3,0.70,,,,,,
255,1992,1992,1,4,0.44,,,,,,
255,1992,1992,1,5,2.40,,,,,,
255,1992,1992,1,6,0.74,,,,,,
255,1992,1992,1,7,0.11,,,,,,
255,1992,1992,1,8,0.39,,,,,,
255,1992,1992,2,6,1.02,,,,,,
255,1992,1992,2,7,0.67,,,,,,
255,1992,1992,2,8,0.35,,,,,,
255,1992,1992,2,9,0.06,,,,,,
255,1992,1992,2,10,3.44,,,,,,
255,1992,1992,2,11,2.12,,,,,,
255,1992,1992,2,12,5.30,,,,,,
255,1992,1992,2,13,2.00,,,,,,
255,1992,1992,2,14,0.35,,,,,,
255,1992,1992,2,15,3.00,,,,,,
255,1992,1992,2,16,0.24,,,,,,
255,1992,1992,2,17,0.28,,,,,,
255,1992,1992,2,20,0.07,,,,,,
255,1992,1992,3,2,0.54,,,,,,
255,1992,1992,3,3,0.66,,,,,,
255,1992,1992,3,4,0.03,,,,,,
255,1992,1992,3,6,1.45,,,,,,
255,1992,1992,3,7,0.14,,,,,,
255,1992,1992,3,8,0.09,,,,,,
255,1992,1992,3,9,0.14,,,,,,
255,1992,1992,3,15,0.06,,,,,,
255,1992,1992,3,20,0.60,,,,,,
255,1992,1992,3,21,0.81,,,,,,
255,1992,1992,3,22,0.70,,,,,,
255,1992,1992,3,23,2.06,,,,,,
255,1992,1992,3,24,0.10,,,,,,
255,1992,1992,3,26,0.02,,,,,,
255,1992,1992,3,27,0.34,,,,,,
255,1992,1992,3,30,0.06,,,,,,
255,1992,1992,3,31,0.25,,,,,,
255,1992,1992,4,2,0.05,,,,,,
255,1992,1992,5,6,0.08,,,,,,
255,1992,1992,5,7,0.12,,,,,,
255,1992,1992,7,9,0.09,,,,,,
255,1992,1992,7,11,0.06,,,,,,
255,1992,1992,7,12,0.31,,,,,,
255,1992,1992,7,13,0.83,,,,,,
255,1992,1992,7,14,0.05,,,,,,
255,1993,1992,10,22,0.04,,,,,,
255,1993,1992,10,29,0.11,,,,,,
255,1993,1992,10,30,3.28,,,,,,
255,1993,1992,10,31,0.36,,,,,,
255,1993,1992,12,3,0.05,,,,,,
255,1993,1992,12,4,0.57,,,,,,
255,1993,1992,12,5,0.03,,,,,,
255,1993,1992,12,7,3.67,,,,,,
255,1993,1992,12,8,0.37,,,,,,
255,1993,1992,12,9,0.05,,,,,,
255,1993,1992,12,10,0.56,,,,,,
255,1993,1992,12,18,0.38,,,,,,
255,1993,1992,12,28,0.04,,,,,,
255,1993,1992,12,29,3.23,,,,,,
255,1993,1992,12,30,0.62,,,,,,
255,1993,1993,1,2,1.12,,,,,,
255,1993,1993,1,6,0.23,,,,,,
255,1993,1993,1,7,4.67,,,,,,
255,1993,1993,1,8,1.51,,,,,,
255,1993,1993,1,9,0.09,,,,,,
255,1993,1993,1,10,0.27,,,,,,
255,1993,1993,1,11,0.27,,,,,,
255,1993,1993,1,13,2.69,,,,,,
255,1993,1993,1,14,1.75,,,,,,
255,1993,1993,1,15,0.61,,,,,,
255,1993,1993,1,16,2.47,,,,,,
255,1993,1993,1,17,0.70,,,,,,
255,1993,1993,1,18,2.18,,,,,,
255,1993,1993,1,19,0.07,,,,,,
255,1993,1993,2,8,5.23,,,,,,
255,1993,1993,2,9,1.55,,,,,,
255,1993,1993,2,10,0.16,,,,,,
255,1993,1993,2,15,0.05,,,,,,
255,1993,1993,2,17,0.07,,,,,,
255,1993,1993,2,18,0.70,,,,,,
255,1993,1993,2,19,2.87,,,,,,
255,1993,1993,2,20,1.11,,,,,,
255,1993,1993,2,22,0.04,,,,,,
255,1993,1993,2,23,1.98,,,,,,
255,1993,1993,2,24,0.05,,,,,,
255,1993,1993,2,26,1.29,,,,,,
255,1993,1993,2,27,0.44,,,,,,
255,1993,1993,2,28,0.37,,,,,,
255,1993,1993,3,14,0.07,,,,,,
255,1993,1993,3,18,0.02,,,,,,
255,1993,1993,3,25,3.07,,,,,,
255,1993,1993,3,26,6.23,,,,,,
255,1993,1993,3,27,0.34,,,,,,
255,1993,1993,3,28,1.13,,,,,,
255,1993,1993,3,29,0.04,,,,,,
255,1993,1993,5,24,0.23,,,,,,
255,1993,1993,5,25,0.45,,,,,,
255,1993,1993,6,5,0.81,,,,,,
255,1994,1993,10,11,0.22,,,,,,
255,1994,1993,11,11,0.86,,,,,,
255,1994,1993,11,12,0.03,,,,,,
255,1994,1993,11,22,0.15,,,,,,
255,1994,1993,11,23,0.01,,,,,,
255,1994,1993,11,30,1.12,,,,,,
255,1994,1993,12,12,2.39,,,,,,
255,1994,1993,12,15,0.55,,,,,,
255,1994,1993,12,19,0.07,,,,,,
255,1994,1994,1,23,0.37,,,,,,
255,1994,1994,1,24,0.17,,,,,,
255,1994,1994,1,25,1.28,,,,,,
255,1994,1994,1,26,0.02,,,,,,
255,1994,1994,2,4,0.93,,,,,,
255,1994,1994,2,7,2.43,,,,,,
255,1994,1994,2,8,0.42,,,,,,
255,1994,1994,2,17,2.05,,,,,,
255,1994,1994,2,18,0.15,,,,,,
255,1994,1994,2,19,0.76,,,,,,
255,1994,1994,2,20,2.62,,,,,,
255,1994,1994,3,6,0.55,,,,,,
255,1994,1994,3,7,0.19,,,,,,
255,1994,1994,3,19,0.27,,,,,,
255,1994,1994,3,20,0.22,,,,,,
255,1994,1994,3,25,1.73,,,,,,
255,1994,1994,4,9,0.27,,,,,,
255,1994,1994,4,24,0.07,,,,,,
255,1994,1994,4,26,0.61,,,,,,
255,1994,1994,4,27,0.08,,,,,,
255,1994,1994,4,28,0.13,,,,,,
255,1994,1994,5,7,0.07,,,,,,
255,1994,1994,5,8,0.25,,,,,,
255,1994,1994,5,18,0.51,,,,,,
255,1994,1994,5,19,0.13,,,,,,
255,1995,1994,9,23,0.08,,,,,,
255,1995,1994,10,4,0.95,,,,,,
255,1995,1994,10,5,0.84,,,,,,
255,1995,1994,11,8,0.26,,,,,,
255,1995,1994,11,9,0.03,,,,,,
255,1995,1994,11,10,1.19,,,,,,
255,1995,1994,11,16,0.05,,,,,,
255,1995,1994,11,18,0.03,,,,,,
255,1995,1994,11,26,0.24,,,,,,
255,1995,1994,12,13,0.29,,,,,,
255,1995,1994,12,15,0.11,,,,,,
255,1995,1994,12,24,0.05,,,,,,
255,1995,1994,12,25,1.11,,,,,,
255,1995,1995,1,3,1.98,,,,,,
255,1995,1995,1,4,1.39,,,,,,
255,1995,1995,1,5,3.38,,,,,,
255,1995,1995,1,7,1.30,,,,,,
255,1995,1995,1,8,0.17,,,,,,
255,1995,1995,1,9,5.15,,,,,,
255,1995,1995,1,10,9.55,,,,,,
255,1995,1995,1,11,4.21,,,,,,
255,1995,1995,1,12,0.69,,,,,,
255,1995,1995,1,14,0.03,,,,,,
255,1995,1995,1,15,0.92,,,,,,
255,1995,1995,1,16,0.08,,,,,,
255,1995,1995,1,17,0.06,,,,,,
255,1995,1995,1,21,0.82,,,,,,
255,1995,1995,1,23,0.63,,,,,,
255,1995,1995,1,24,5.50,,,,,,
255,1995,1995,1,25,3.80,,,,,,
255,1995,1995,1,26,0.26,,,,,,
255,1995,1995,2,8,0.63,,,,,,
255,1995,1995,2,9,0.73,,,,,,
255,1995,1995,2,14,2.68,,,,,,
255,1995,1995,2,27,0.02,,,,,,
255,1995,1995,2,28,0.03,,,,,,
255,1995,1995,3,2,0.48,,,,,,
255,1995,1995,3,3,1.32,,,,,,
255,1995,1995,3,4,0.19,,,,,,
255,1995,1995,3,5,1.60,,,,,,
255,1995,1995,3,6,1.87,,,,,,
255,1995,1995,3,10,0.29,,,,,,
255,1995,1995,3,11,6.50,,,,,,
255,1995,1995,3,12,1.05,,,,,,
255,1995,1995,3,21,1.45,,,,,,
255,1995,1995,3,22,0.22,,,,,,
255,1995,1995,3,23,3.41,,,,,,
255,1995,1995,3,24,0.07,,,,,,
255,1995,1995,4,16,0.28,,,,,,
255,1995,1995,5,13,0.20,,,,,,
255,1995,1995,5,14,0.31,,,,,,
255,1995,1995,5,15,0.92,,,,,,
255,1995,1995,5,16,0.49,,,,,,
255,1995,1995,6,16,0.28,,,,,,
255,1995,1995,6,17,0.30,,,,,,
255,1996,1995,11,1,0.22,,,,,,
255,1996,1995,11,2,0.06,,,,,,
255,1996,1995,12,12,0.03,,,,,,
255,1996,1995,12,13,3.04,,,,,,
255,1996,1995,12,14,0.44,,,,,,
255,1996,1995,12,23,1.19,,,,,,
255,1996,1995,12,24,0.06,,,,,,
255,1996,1996,1,17,0.83,,,,,,
255,1996,1996,1,19,0.37,,,,,,
255,1996,1996,1,22,0.21,,,,,,
255,1996,1996,1,25,0.31,,,,,,
255,1996,1996,1,28,0.28,,,,,,
255,1996,1996,1,31,1.51,,,,,,
255,1996,1996,2,1,2.62,,,,,,
255,1996,1996,2,3,0.85,,,,,,
255,1996,1996,2,4,0.36,,,,,,
255,1996,1996,2,5,0.05,,,,,,
255,1996,1996,2,6,0.34,,,,,,
255,1996,1996,2,16,0.13,,,,,,
255,1996,1996,2,19,0.09,,,,,,
255,1996,1996,2,20,6.08,,,,,,
255,1996,1996,2,21,2.38,,,,,,
255,1996,1996,2,22,0.72,,,,,,
255,1996,1996,2,26,0.03,,,,,,
255,1996,1996,2,28,0.62,,,,,,
255,1996,1996,2,29,0.06,,,,,,
255,1996,1996,3,4,0.31,,,,,,
255,1996,1996,3,5,0.33,,,,,,
255,1996,1996,3,13,2.02,,,,,,
255,1996,1996,3,14,0.46,,,,,,
255,1996,1996,3,29,0.16,,,,,,
255,1996,1996,4,2,0.78,,,,,,
255,1996,1996,4,16,0.10,,,,,,
255,1996,1996,4,17,0.37,,,,,,
255,1996,1996,4,18,0.65,,,,,,
255,1996,1996,5,16,0.74,,,,,,
255,1996,1996,5,17,0.68,,,,,,
255,1996,1996,6,26,0.02,,,,,,
255,1997,1996,10,29,0.08,,,,,,
255,1997,1996,10,30,7.65,,,,,,
255,1997,1996,10,31,0.03,,,,,,
255,1997,1996,11,17,0.05,,,,,,
255,1997,1996,11,18,0.12,,,,,,
255,1997,1996,11,20,0.07,,,,,,
255,1997,1996,11,21,0.62,,,,,,
255,1997,1996,11,22,2.44,,,,,,
255,1997,1996,11,23,0.89,,,,,,
255,1997,1996,12,6,0.20,,,,,,
255,1997,1996,12,10,3.79,,,,,,
255,1997,1996,12,11,3.35,,,,,,
255,1997,1996,12,12,0.21,,,,,,
255,1997,1996,12,22,2.26,,,,,,
255,1997,1996,12,27,0.78,,,,,,
255,1997,1996,12,28,0.50,,,,,,
255,1997,1996,12,31,0.16,,,,,,
255,1997,1997,1,1,0.08,,,,,,
255,1997,1997,1,2,0.73,,,,,,
255,1997,1997,1,3,0.79,,,,,,
255,1997,1997,1,5,0.13,,,,,,
255,1997,1997,1,12,0.07,,,,,,
255,1997,1997,1,13,0.45,,,,,,
255,1997,1997,1,14,0.03,,,,,,
255,1997,1997,1,15,1.13,,,,,,
255,1997,1997,1,16,0.11,,,,,,
255,1997,1997,1,20,0.54,,,,,,
255,1997,1997,1,21,0.27,,,,,,
255,1997,1997,1,22,0.50,,,,,,
255,1997,1997,1,23,1.85,,,,,,
255,1997,1997,1,24,0.11,,,,,,
255,1997,1997,1,25,0.27,,,,,,
255,1997,1997,1,26,1.56,,,,,,
255,1997,1997,1,27,2.50,,,,,,
255,1997,1997,2,11,0.17,,,,,,
255,1997,1997,2,18,0.06,,,,,,
255,1997,1997,6,8,0.13,,,,,,
255,1997,1997,6,9,0.02,,,,,,
255,1997,1997,7,23,0.02,,,,,,
255,1997,1997,8,18,0.02,,,,,,
255,1997,1997,8,20,0.08,,,,,,
255,1998,1997,9,3,0.06,,,,,,
255,1998,1997,9,26,0.11,,,,,,
255,1998,1997,10,7,0.05,,,,,,
255,1998,1997,11,10,0.14,,,,,,
255,1998,1997,11,11,1.55,,,,,,
255,1998,1997,11,12,0.05,,,,,,
255,1998,1997,11,13,0.27,,,,,,
255,1998,1997,11,14,0.28,,,,,,
255,1998,1997,11,16,0.38,,,,,,
255,1998,1997,11,20,0.15,,,,,,
255,1998,1997,11,26,1.50,,,,,,
255,1998,1997,11,27,0.97,,,,,,
255,1998,1997,11,30,1.16,,,,,,
255,1998,1997,12,1,0.08,,,,,,
255,1998,1997,12,5,1.26,,,,,,
255,1998,1997,12,6,7.20,,,,,,
255,1998,1997,12,8,0.92,,,,,,
255,1998,1997,12,15,0.14,,,,,,
255,1998,1997,12,18,0.19,,,,,,
255,1998,1997,12,19,0.72,,,,,,
255,1998,1997,12,21,0.48,,,,,,
255,1998,1998,1,3,0.86,,,,,,
255,1998,1998,1,4,0.33,,,,,,
255,1998,1998,1,5,0.67,,,,,,
255,1998,1998,1,9,0.16,,,,,,
255,1998,1998,1,10,3.18,,,,,,
255,1998,1998,1,11,0.05,,,,,,
255,1998,1998,1,13,0.30,,,,,,
255,1998,1998,1,15,0.13,,,,,,
255,1998,1998,1,16,0.29,,,,,,
255,1998,1998,1,18,1.80,,,,,,
255,1998,1998,1,29,1.84,,,,,,
255,1998,1998,1,30,0.05,,,,,,
255,1998,1998,1,31,0.37,,,,,,
255,1998,1998,2,1,0.32,,,,,,
255,1998,1998,2,2,4.88,,,,,,
255,1998,1998,2,3,7.20,,,,,,
255,1998,1998,2,4,1.67,,,,,,
255,1998,1998,2,6,1.23,,,,,,
255,1998,1998,2,7,2.20,,,,,,
255,1998,1998,2,8,4.36,,,,,,
255,1998,1998,2,9,0.75,,,,,,
255,1998,1998,2,11,0.06,,,,,,
255,1998,1998,2,13,0.08,,,,,,
255,1998,1998,2,14,0.82,,,,,,
255,1998,1998,2,15,1.32,,,,,,
255,1998,1998,2,16,0.03,,,,,,
255,1998,1998,2,17,1.44,,,,,,
255,1998,1998,2,20,1.15,,,,,,
255,1998,1998,2,22,2.87,,,,,,
255,1998,1998,2,23,4.23,,,,,,
255,1998,1998,2,24,3.28,,,,,,
255,1998,1998,3,6,0.70,,,,,,
255,1998,1998,3,14,0.28,,,,,,
255,1998,1998,3,17,0.02,,,,,,
255,1998,1998,3,25,3.83,,,,,,
255,1998,1998,3,26,0.32,,,,,,
255,1998,1998,3,28,0.49,,,,,,
255,1998,1998,3,29,0.14,,,,,,
255,1998,1998,4,1,1.49,,,,,,
255,1998,1998,4,2,0.29,,,,,,
255,1998,1998,4,4,0.60,,,,,,
255,1998,1998,4,5,0.07,,,,,,
255,1998,1998,4,6,0.06,,,,,,
255,1998,1998,4,12,1.62,,,,,,
255,1998,1998,4,14,0.32,,,,,,
255,1998,1998,4,23,0.02,,,,,,
255,1998,1998,4,24,0.21,,,,,,
255,1998,1998,5,1,1.31,,,,,,
255,1998,1998,5,2,2.30,,,,,,
255,1998,1998,5,3,0.28,,,,,,
255,1998,1998,5,4,1.17,,,,,,
255,1998,1998,5,5,0.85,,,,,,
255,1998,1998,5,7,0.02,,,,,,
255,1998,1998,5,8,0.02,,,,,,
255,1998,1998,5,12,0.23,,,,,,
255,1998,1998,5,13,1.68,,,,,,
255,1998,1998,5,14,0.06,,,,,,
255,1998,1998,5,29,0.41,,,,,,
255,1998,1998,6,7,0.18,,,,,,
255,1998,1998,6,13,0.06,,,,,,
255,1999,1998,9,3,0.13,,,,,,
255,1999,1998,9,4,0.32,,,,,,
255,1999,1998,9,5,0.12,,,,,,
255,1999,1998,9,27,0.08,,,,,,
255,1999,1998,10,25,0.14,,,,,,
255,1999,1998,11,8,0.46,,,,,,
255,1999,1998,11,11,0.13,,,,,,
255,1999,1998,11,12,0.02,,,,,,
255,1999,1998,11,17,0.02,,,,,,
255,1999,1998,11,28,0.71,,,,,,
255,1999,1998,11,29,0.26,,,,,,
255,1999,1998,11,30,0.07,,,,,,
255,1999,1998,12,1,0.55,,,,,,
255,1999,1998,12,2,0.12,,,,,,
255,1999,1998,12,4,0.11,,,,,,
255,1999,1998,12,5,0.04,,,,,,
255,1999,1998,12,6,0.29,,,,,,
255,1999,1999,1,20,0.51,,,,,,
255,1999,1999,1,21,0.12,,,,,,
255,1999,1999,1,24,0.63,,,,,,
255,1999,1999,1,25,0.57,,,,,,
255,1999,1999,1,26,1.03,,,,,,
255,1999,1999,1,27,0.59,,,,,,
255,1999,1999,1,31,1.62,,,,,,
255,1999,1999,2,1,0.07,,,,,,
255,1999,1999,2,5,0.05,,,,,,
255,1999,1999,2,6,0.26,,,,,,
255,1999,1999,2,7,0.05,,,,,,
255,1999,1999,2,8,0.03,,,,,,
255,1999,1999,2,9,0.84,,,,,,
255,1999,1999,2,10,1.32,,,,,,
255,1999,1999,3,9,0.43,,,,,,
255,1999,1999,3,10,0.02,,,,,,
255,1999,1999,3,11,0.27,,,,,,
255,1999,1999,3,15,1.03,,,,,,
255,1999,1999,3,16,0.85,,,,,,
255,1999,1999,3,20,1.21,,,,,,
255,1999,1999,3,21,0.09,,,,,,
255,1999,1999,3,23,0.07,,,,,,
255,1999,1999,3,25,0.78,,,,,,
255,1999,1999,3,26,1.40,,,,,,
255,1999,1999,3,31,0.08,,,,,,
255,1999,1999,4,4,0.04,,,,,,
255,1999,1999,4,6,0.47,,,,,,
255,1999,1999,4,7,0.30,,,,,,
255,1999,1999,4,9,0.38,,,,,,
255,1999,1999,4,11,0.12, ,,,,,
255,1999,1999,4,12,1.44, ,,,,,
255,1999,1999,6,3,0.13,,,,,,
255,1999,1999,6,4,0.04,,,,,,
255,2000,1999,9,22,0.01,,,,,,
255,2000,1999,11,8,1.78,,,,,,
255,2000,1999,11,17,0.04,,,,,,
255,2000,1999,11,20,0.28,,,,,,
255,2000,2000,1,1,0.23,,,,,,
255,2000,2000,1,17,0.02,,,,,,
255,2000,2000,1,18,0.47,,,,,,
255,2000,2000,1,23,0.01,,,,,,
255,2000,2000,1,24,0.25,,,,,,
255,2000,2000,1,25,1.38,,,,,,
255,2000,2000,1,26,0.52,,,,,,
255,2000,2000,1,30,0.05,,,,,,
255,2000,2000,1,31,0.58,,,,,,
255,2000,2000,2,1,0.01,,,,,,
255,2000,2000,2,4,0.38,,,,,,
255,2000,2000,2,10,0.83,,,,,,
255,2000,2000,2,11,2.20,,,,,,
255,2000,2000,2,12,2.23,,,,,,
255,2000,2000,2,13,0.65,,,,,,
255,2000,2000,2,14,1.25,,,,,,
255,2000,2000,2,15,0.65,,,,,,
255,2000,2000,2,16,0.24,,,,,,
255,2000,2000,2,17,0.69,,,,,,
255,2000,2000,2,20,1.23,,,,,,
255,2000,2000,2,21,3.14,,,,,,
255,2000,2000,2,22,1.65,,,,,,
255,2000,2000,2,23,1.69,,,,,,
255,2000,2000,2,24,1.84,,,,,,
255,2000,2000,2,25,0.21,,,,,,
255,2000,2000,2,26,0.01,,,,,,
255,2000,2000,2,27,0.25,,,,,,
255,2000,2000,2,28,1.02,,,,,,
255,2000,2000,2,29,0.01,,,,,,
255,2000,2000,3,1,0.02,,,,,,
255,2000,2000,3,3,0.05,,,,,,
255,2000,2000,3,4,0.73,,,,,,
255,2000,2000,3,5,0.78,,,,,,
255,2000,2000,3,6,0.64,,,,,,
255,2000,2000,3,7,1.14,,,,,,
255,2000,2000,3,8,1.79,,,,,,
255,2000,2000,3,9,0.06,,,,,,
255,2000,2000,3,10,0.01,,,,,,
255,2000,2000,4,15,0.27,,,,,,
255,2000,2000,4,17,2.53,,,,,,
255,2000,2000,4,18,3.55,,,,,,
255,2000,2000,4,19,0.15,,,,,,
255,2000,2000,5,16,0.01,,,,,,
255,2000,2000,5,25,0.02,,,,,,
255,2000,2000,6,9,0.20,,,,,,
255,2000,2000,8,30,0.02,,,,,,
255,2001,2000,9,22,0.05,,,,,,
255,2001,2000,9,23,0.17,,,,,,
255,2001,2000,10,7,0.01,,,,,,
255,2001,2000,10,8,0.01,,,,,,
255,2001,2000,10,11,0.28,,,,,,
255,2001,2000,10,12,0.16,,,,,,
255,2001,2000,10,22,0.01,,,,,,
255,2001,2000,10,26,0.02,,,,,,
255,2001,2000,10,27,5.04,,,,,,
255,2001,2000,10,28,0.12,,,,,,
255,2001,2000,10,29,0.52,,,,,,
255,2001,2000,10,30,0.82,,,,,,
255,2001,2000,10,31,0.01,,,,,,
255,2001,2000,12,7,0.19,,,,,,
255,2001,2000,12,8,0.01,,,,,,
255,2001,2000,12,12,0.02,,,,,,
255,2001,2001,1,8,0.36,,,,,,
255,2001,2001,1,9,0.11,,,,,,
255,2001,2001,1,11,7.15,,,,,,
255,2001,2001,1,12,2.27,,,,,,
255,2001,2001,1,13,0.08,,,,,,
255,2001,2001,1,15,0.01,,,,,,
255,2001,2001,1,24,1.49,,,,,,
255,2001,2001,1,25,0.25,,,,,,
255,2001,2001,1,26,0.38,,,,,,
255,2001,2001,1,27,0.52,,,,,,
255,2001,2001,1,28,0.01,,,,,,
255,2001,2001,2,10,1.19,,,,,,
255,2001,2001,2,11,0.42,,,,,,
255,2001,2001,2,12,2.06,,,,,,
255,2001,2001,2,13,0.65,,,,,,
255,2001,2001,2,14,0.03,,,,,,
255,2001,2001,2,15,2.28,,,,,,
255,2001,2001,2,16,0.16,,,,,,
255,2001,2001,2,18,0.15,,,,,,
255,2001,2001,2,19,0.37,,,,,,
255,2001,2001,2,20,1.03,,,,,,
255,2001,2001,2,21,0.12,,,,,,
255,2001,2001,2,24,0.19,,,,,,
255,2001,2001,2,25,1.18,,,,,,
255,2001,2001,2,26,1.16,,,,,,
